time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
0.4100000000000002,1.3144600200657952,0.7226305111525732,1.7408768370508576,-0.20290787201609162,-0.3159567337412566,0.0
0.4200000000000002,1.3052756320042882,0.7390910123224376,1.746363670774146,-0.20029208395588485,-0.31758181440694955,0.0
0.4300000000000002,1.295885125789253,0.7554348024536415,1.7518116008178806,-0.19802364686134744,-0.31978087403689565,0.0
0.4400000000000002,1.2862899842904782,0.7716593006722599,1.7572197668907532,-0.1957004714545861,-0.32188463828522007,0.0
0.45000000000000023,1.2764917226920378,0.7877619449419437,1.762587314980648,-0.18860335067261283,-0.3224389588079976,0.0
0.46000000000000024,1.2664918882530225,0.8037401924684952,1.7679133974894983,-0.18607067703342178,-0.32415463426775826,0.0
0.47000000000000025,1.2562920600632124,0.8195915201014039,1.7731971733671346,-0.17966937559177593,-0.3249714616544026,0.0
0.48000000000000026,1.2458938487937186,0.8353134247322822,1.7784378082440941,-0.17720131558160576,-0.3267918021106216,0.0
0.49000000000000027,1.2352988964426412,0.8509034236901349,1.7836344745633783,-0.17486747427448085,-0.3288735082576873,0.0
0.5000000000000002,1.2245088760757759,0.8663590551334016,1.788786351711134,-0.17246812467881897,-0.3308276644996314,0.0
0.5100000000000002,1.213525491562421,0.8816778784387098,1.7938926261462367,-0.17001350515732763,-0.33266887376660487,0.0
0.5200000000000002,1.202350477306315,0.8968574745862785,1.7989524915287596,-0.16368171998523523,-0.3331851462100994,0.0
0.5300000000000002,1.190985597971753,0.9118954465419085,1.8039651488473027,-0.16113193441076798,-0.3348162063963002,0.0
0.5400000000000003,1.1794326482049284,0.9267894196355018,1.8089298065451673,-0.15862209423646212,-0.3365293812232715,0.0
0.5500000000000003,1.1676934523505351,0.941537041936051,1.8138456806453505,-0.1560670743208468,-0.33813626266516517,0.0
0.5600000000000003,1.1557698641636835,0.9561359846230348,1.8187119948743449,-0.14777987153710714,-0.33766520303519265,0.0
0.5700000000000003,1.1436637665171718,0.9705839423541667,1.8235279807847222,-0.14511753748712394,-0.3389992668015779,0.0
0.5800000000000003,1.1313770711041555,0.984878633629435,1.8282928778764784,-0.14255472357936616,-0.3405696130944897,0.0
0.5900000000000003,1.1189117181362729,0.9990178011513778,1.8330059337171258,-0.13994800575286576,-0.342024454371671,0.0
0.6000000000000003,1.1062696760372606,1.012999212181537,1.8376664040605124,-0.13261060292504176,-0.34160734042638813,0.0
0.6100000000000003,1.0934529411321172,1.0268206588930333,1.8422735529643446,-0.12992932716962824,-0.3428476720130611,0.0
0.6200000000000003,1.0804635373318603,1.040479958719208,1.8468266529064026,-0.12729904296110184,-0.3442207996617003,0.0
0.6300000000000003,1.0673035158139277,1.0539749546982744,1.8513249848994247,-0.12463064828616646,-0.3454786200930304,0.0
0.6400000000000003,1.0539749546982735,1.0673035158139286,1.8557678386046428,-0.12192998652032255,-0.3466316981298611,0.0
0.6500000000000004,1.0404799587192068,1.080463537331861,1.8601545124439536,-0.10898505559335753,-0.3432894696941522,0.0
0.6600000000000004,1.0268206588930324,1.0934529411321179,1.8644843137107059,-0.10638349098164443,-0.34476674767503884,0.0
0.6700000000000004,1.0129992121815363,1.1062696760372615,1.868756558679087,-0.10378147509670393,-0.34625607314152723,0.0
0.6800000000000004,0.9990178011513771,1.1189117181362738,1.8729705727120913,-0.10112265753298542,-0.34755741484584773,0.0
0.6900000000000004,0.9848786336294342,1.1313770711041564,1.877125690368052,-0.093563507468218,-0.3463867114668269,0.0
0.7000000000000004,0.9705839423541662,1.1436637665171723,1.8812212555057242,-0.09092078392269169,-0.3477908023859076,0.0
0.7100000000000004,0.9561359846230342,1.1557698641636844,1.8852566213878947,-0.08402687950013894,-0.34676006312334684,0.0
0.7200000000000004,0.9415370419360503,1.1676934523505356,1.889231150783512,-0.08142361417889729,-0.3484215071515045,0.0
0.7300000000000004,0.9267894196355009,1.179432648204929,1.8931442160683096,-0.0787475666118268,-0.34979739447350294,0.0
0.7400000000000004,0.9118954465419072,1.1909855979717539,1.8969951993239178,-0.07601435752941604,-0.35093208439620066,0.0
0.7500000000000004,0.8968574745862774,1.2023504773063154,1.9007834924354385,-0.06723234710188174,-0.34836177767830506,0.0
0.7600000000000005,0.8816778784387092,1.2135254915624216,1.904508497187474,-0.06458873294164741,-0.3500970323334764,0.0
0.7700000000000005,0.8663590551334006,1.2245088760757765,1.9081696253585922,-0.061867218927809754,-0.35146160790256264,0.0
0.7800000000000005,0.8509034236901339,1.2352988964426417,1.911766298814214,-0.059088073154838855,-0.3525292348018317,0.0
0.7900000000000005,0.8353134247322815,1.2458938487937194,1.9152979495979066,-0.05144243153996184,-0.35041624732288484,0.0
0.8000000000000005,0.819591520101403,1.2562920600632133,1.918764020021071,-0.04871102031179145,-0.3519938262744581,0.0
0.8100000000000005,0.8037401924684944,1.2664918882530232,1.9221639627510076,-0.045912453907681935,-0.35315835729283607,0.0
0.8200000000000005,0.7877619449419427,1.2764917226920383,1.925497240897346,-0.043070459102201815,-0.3540330956139731,0.0
0.8300000000000005,0.7716593006722587,1.286289984290479,1.9287633280968262,-0.04019942701825399,-0.35469213666140514,0.0
0.8400000000000005,0.7554348024536401,1.2958851257892534,1.9319617085964178,-0.03316903684580432,-0.3524327417988126,0.0
0.8500000000000005,0.7390910123224361,1.3052756320042889,1.935091877334763,-0.030330395500647426,-0.3536263852290571,0.0
0.8600000000000005,0.7226305111525722,1.3144600200657957,1.938153340021932,-0.027452275976812122,-0.3544634859317939,0.0
0.8700000000000006,0.706055898247998,1.3234368396524303,1.9411456132174767,-0.024550184680122475,-0.3550584106540659,0.0
0.8800000000000006,0.6893697909322314,1.332204673220317,1.9440682244067724,-0.01118711694940594,-0.3478767524225433,0.0
0.8900000000000006,0.6725748241350479,1.340762136226896,1.946920712075632,-0.008330065373366903,-0.3517838925017411,0.0
0.9000000000000006,0.6556736499763987,1.3491078773495568,1.9497026257831855,-0.005382731287852716,-0.3536925333689505,0.0
0.9100000000000006,0.6386689373476082,1.3572405786990296,1.9524135262330098,-0.0024014428140490167,-0.35487631392940217,0.0
0.9200000000000006,0.6215633714899252,1.3651589560274937,1.955052985342498,0.0005973427634001666,-0.35565633993577095,0.0
0.9300000000000006,0.6043596535704929,1.3728617589313767,1.9576205863104588,0.007367264809502525,-0.3527891339063212,0.0
0.9400000000000006,0.5870605002558024,1.3803477710488057,1.9601159236829353,0.015884446315731687,-0.3494526601256884,0.0
0.9500000000000006,0.5696686432827008,1.3876158102516873,1.9625386034172292,0.01909932381063794,-0.35289531429432086,0.0
0.9600000000000006,0.552186829027016,1.3946647288323772,1.964888242944126,0.022262952546317865,-0.3544845066934411,0.0
0.9700000000000006,0.5346178180698756,1.4014934136849184,1.967164471228306,0.025412299301702603,-0.3554226858274256,0.0
0.9800000000000006,0.516964384761775,1.4081007864808117,1.969366928826937,0.03291400143072103,-0.35178213647991696,0.0
0.9900000000000007,0.4992293167844792,1.4144858038392971,1.9714952679464324,0.036272772315106554,-0.3542313747791304,0.0
1.0000000000000007,0.4814154147108133,1.4206474574921168,1.9735491524973723,0.039540980934149185,-0.3553742761040962,0.0
1.0100000000000007,0.46352549156242007,1.426584774442731,1.975528258147577,0.04278247536301923,-0.356046366701866,0.0
1.0200000000000007,0.44556237236555113,1.432296817119965,1.9774322723733215,0.04601342737202344,-0.35646811877790263,0.0
1.0300000000000007,0.42752889370496283,1.4377826835260643,1.979260894508688,0.05293673912078191,-0.35283630136187255,0.0
1.0400000000000007,0.409427903275987,1.4430415073791294,1.9810138357930431,0.056462266508885604,-0.35484494069802175,0.0
1.0500000000000007,0.39126225943484433,1.4480724582499114,1.982690819416637,0.05985984689199558,-0.35576020132081015,0.0
1.0600000000000007,0.373034830747281,1.4528747416929473,1.9842915805643158,0.06322026924567291,-0.356278263494038,0.0
1.0700000000000007,0.3547484955355863,1.4574475993720115,1.985815866457337,0.07183315838296937,-0.3510097151328698,0.0
1.0800000000000007,0.3364061414240709,1.4617903091798663,1.9872634363932886,0.0758330354842875,-0.354224056155376,0.0
1.0900000000000007,0.3180106648830809,1.4659021853522907,1.9886340617840967,0.07947290015856724,-0.3553822309481606,0.0
1.1000000000000008,0.29956497077160926,1.4697825785763707,1.9899275261921237,0.08304331408438097,-0.35603088329293864,0.0
1.1100000000000008,0.28107197187858557,1.4734308760930332,1.9911436253643444,0.08660174957711055,-0.3564689423344321,0.0
1.1200000000000008,0.2625345884629125,1.4768465017938084,1.9922821672646027,0.09790285904355307,-0.347993519035098,0.0
1.1300000000000008,0.2439557477923237,1.4800289163118023,1.993342972103934,0.10293953033528871,-0.35315075010048,0.0
1.1400000000000008,0.22533838368113435,1.482977617106871,1.994325872368957,0.10701842760579754,-0.3544793819421752,0.0
1.1500000000000008,0.20668543602695572,1.485692138544977,1.9952307128483255,0.11101979815763534,-0.35530037397685915,0.0
1.1600000000000008,0.18799985034645547,1.4881720519717168,1.996057350657239,0.12033088747828467,-0.34970169157871905,0.0
1.1700000000000008,0.1692845773102215,1.4904169657800126,1.9968056552600042,0.1254960775281888,-0.3531866553189685,0.0
1.1800000000000008,0.15054257227682113,1.49242652547195,1.9974755084906501,0.13438060334562865,-0.3493367014401022,0.0
1.1900000000000008,0.13177679482611343,1.4942004137147586,1.9980668045715864,0.13987096950741829,-0.35242301184053093,0.0
1.2000000000000008,0.11299020829189757,1.495738350390921,1.9985794501303071,0.14482156562920148,-0.3536412661397299,0.0
1.2100000000000009,0.0941857792939684,1.4970400926424072,1.999013364214136,0.14981450206887217,-0.3545831622579826,0.0
1.2200000000000009,0.07536647726965251,1.4981054349090264,1.9993684783030088,0.15903116432369463,-0.35080068007971993,0.0
1.2300000000000009,0.05653527400490048,1.4989342089608841,1.9996447363202947,0.16533840543093056,-0.3536453187002709,0.0
1.2400000000000009,0.03769514316500472,1.4995262839249501,1.9998420946416502,0.17111700508958283,-0.35484909200266207,0.0
1.2500000000000009,0.018849059825027922,1.4998815663057243,1.9999605221019081,0.17695358817508083,-0.35583594502470894,0.0
1.260000000000001,-1.1485706096780847e-15,1.4999999999999998,2.0,0.18898973504013275,-0.3498125639921365,0.0
1.270000000000001,-0.01884905982503022,1.4998815663057243,1.9999605221019081,0.19642532349107472,-0.3536283424178422,0.0
1.280000000000001,-0.03769514316500769,1.4995262839249501,1.9998420946416502,0.20246742860803638,-0.3549537449301928,0.0
1.290000000000001,-0.05653527400490342,1.498934208960884,1.9996447363202947,0.20812415665894016,-0.35607485704519987,0.0
1.300000000000001,-0.07536647726965612,1.4981054349090266,1.9993684783030088,0.21327187537871123,-0.357092007771081,0.0
1.310000000000001,-0.094185779293972,1.4970400926424072,1.999013364214136,0.21919452097523742,-0.35160443734687735,0.0
1.320000000000001,-0.11299020829190051,1.4957383503909207,1.998579450130307,0.22479333146723274,-0.3542003896656838,0.0
1.330000000000001,-0.13177679482611634,1.4942004137147584,1.9980668045715861,0.23040242560838325,-0.35546199400004724,0.0
1.340000000000001,-0.1505425722768241,1.4924265254719498,1.99747550849065,0.23659956634840135,-0.35671260887476186,0.0
1.350000000000001,-0.16928457731022378,1.4904169657800121,1.9968056552600042,0.2509811572242925,-0.34401299953919934,0.0
1.360000000000001,-0.1879998503464578,1.4881720519717165,1.9960573506572388,0.2602369526186443,-0.3483287541330573,0.0
1.370000000000001,-0.2066854360269587,1.4856921385449764,1.9952307128483255,0.2679338204008967,-0.3502395573900408,0.0
1.380000000000001,-0.22533838368113734,1.4829776171068705,1.994325872368957,0.2756440431584103,-0.35216129453293804,0.0
1.390000000000001,-0.2439557477923273,1.480028916311802,1.993342972103934,0.28326334109548335,-0.3539916411146284,0.0
1.400000000000001,-0.2625345884629161,1.476846501793808,1.9922821672646025,0.29385131727391645,-0.3487887092730104,0.0
1.410000000000001,-0.2810719718785891,1.4734308760930328,1.9911436253643442,0.3036997209712908,-0.34504331144423744,0.0
1.420000000000001,-0.29956497077161226,1.4697825785763698,1.9899275261921234,0.3120218706978287,-0.34793623866256557,0.0
1.430000000000001,-0.3180106648830838,1.4659021853522898,1.9886340617840967,0.3196424941705216,-0.34995922804241586,0.0
1.440000000000001,-0.33640614142407316,1.4617903091798656,1.9872634363932886,0.3272519536255525,-0.35196898192381504,0.0
1.450000000000001,-0.35474849553558857,1.4574475993720108,1.9858158664573369,0.33483604255409605,-0.3539361991440441,0.0
1.460000000000001,-0.37303483074728383,1.4528747416929464,1.9842915805643155,0.3443350146196635,-0.34637117870104955,0.0
1.470000000000001,-0.39126225943484727,1.4480724582499107,1.9826908194166368,0.35256633721847896,-0.348930463857953,0.0
1.480000000000001,-0.4094279032759898,1.4430415073791285,1.981013835793043,0.36044838476930363,-0.35103451347685316,0.0
1.490000000000001,-0.42752889370496633,1.4377826835260636,1.9792608945086878,0.36848580641212786,-0.35324512014485915,0.0
1.500000000000001,-0.4455623723655546,1.4322968171199641,1.9774322723733213,0.37756768048463785,-0.34738585408536526,0.0
1.5100000000000011,-0.46352549156242295,1.42658477444273,1.9755282581475766,0.38558632188425446,-0.34933081028181256,0.0
1.5200000000000011,-0.48141541471081617,1.420647457492116,1.9735491524973718,0.3940338378609224,-0.35163930549859607,0.0
1.5300000000000011,-0.49922931678448146,1.414485803839296,1.9714952679464322,0.4027301630081611,-0.35411230205932764,0.0
1.5400000000000011,-0.5169643847617772,1.4081007864808104,1.9693669288269369,0.41182916231817585,-0.3492541590971087,0.0
1.5500000000000012,-0.5346178180698777,1.4014934136849173,1.9671644712283058,0.4211000941443254,-0.3519939774655693,0.0
1.5600000000000012,-0.5521868290270188,1.3946647288323764,1.9648882429441255,0.43046886379952665,-0.3547224218970758,0.0
1.5700000000000012,-0.5696686432827036,1.3876158102516862,1.9625386034172287,0.44008291407636424,-0.3575809611166315,0.0
1.5800000000000012,-0.5870605002558057,1.3803477710488046,1.9601159236829349,0.4499196747015905,-0.3605436345008334,0.0
1.5900000000000012,-0.6043596535704963,1.3728617589313754,1.9576205863104583,0.45953354795967205,-0.34224497178113966,0.0
1.6000000000000012,-0.621563371489928,1.3651589560274926,1.9550529853424976,0.46556574569378995,-0.34124710735022334,0.0
1.6100000000000012,-0.6386689373476109,1.3572405786990283,1.9524135262330093,0.4760321094553375,-0.34409000652965926,0.0
1.6200000000000012,-0.6556736499764013,1.3491078773495555,1.949702625783185,0.48719091681869897,-0.34741843532799543,0.0
1.6300000000000012,-0.6725748241350505,1.3407621362268944,1.9469207120756316,0.4986859212461839,-0.35091443641488046,0.0
1.6400000000000012,-0.6893697909322334,1.3322046732203157,1.944068224406772,0.5076601865165535,-0.3328181565945511,0.0
1.6500000000000012,-0.7060558982480006,1.323436839652429,1.9411456132174763,0.5133174235319963,-0.330924924715249,0.0
1.6600000000000013,-0.7226305111525748,1.3144600200657943,1.9381533400219313,0.5251271591740849,-0.33388385315715047,0.0
1.6700000000000013,-0.7390910123224393,1.305275632004287,1.9350918773347625,0.5379597835367738,-0.33752666325398234,0.0
1.6800000000000013,-0.7554348024536427,1.295885125789252,1.9319617085964174,0.5513015575596771,-0.3414397581728298,0.0
1.6900000000000013,-0.7716593006722613,1.2862899842904774,1.9287633280968257,0.562142597805827,-0.3334552406980835,0.0
1.7000000000000013,-0.7877619449419453,1.2764917226920365,1.9254972408973456,0.5710065744713303,-0.3334017528832552,0.0
1.7100000000000013,-0.8037401924684968,1.2664918882530214,1.9221639627510072,0.5845099603053436,-0.33676090377530343,0.0
1.7200000000000013,-0.8195915201014055,1.256292060063211,1.9187640200210705,0.5993329019537118,-0.34098743688218186,0.0
1.7300000000000013,-0.8353134247322835,1.245893848793718,1.915297949597906,0.6149161830631019,-0.3456605286132884,0.0
1.7400000000000013,-0.8509034236901365,1.23529889644264,1.9117662988142134,0.6277391216058748,-0.3385685262181353,0.0
1.7500000000000013,-0.866359055133403,1.2245088760757745,1.9081696253585916,0.6283185307179586,-0.34086685194738237,0.0
1.7600000000000013,-0.8816778784387116,1.2135254915624198,1.9045084971874733,0.6283185307179586,-0.3453364514433602,0.0
1.7700000000000014,-0.8968574745862803,1.2023504773063134,1.9007834924354379,0.6283185307179586,-0.350738020079606,0.0
1.7800000000000014,-0.9118954465419098,1.1909855979717519,1.8969951993239174,0.6283185307179586,-0.32230737940965604,0.0
1.7900000000000014,-0.9267894196355031,1.179432648204927,1.893144216068309,0.6283185307179586,-0.31751578773942835,0.0
1.8000000000000014,-0.9415370419360525,1.1676934523505338,1.8892311507835111,0.6283185307179586,-0.31959632721243,0.0
1.8100000000000014,-0.9561359846230364,1.1557698641636824,1.885256621387894,0.6283185307179586,-0.32368579887442966,0.0
1.8200000000000014,-0.970583942354168,1.1436637665171707,1.8812212555057235,0.6283185307179586,-0.31409416923620737,0.0
1.8300000000000014,-0.9848786336294363,1.1313770711041542,1.8771256903680515,0.6283185307179586,-0.316068430439846,0.0
1.8400000000000014,-0.9990178011513792,1.1189117181362715,1.8729705727120907,0.6283185307179586,-0.2980728704155482,0.0
1.8500000000000014,-1.0129992121815385,1.1062696760372592,1.8687565586790864,0.6283185307179586,-0.2964895533457162,0.0
1.8600000000000014,-1.026820658893035,1.0934529411321154,1.8644843137107052,0.6283185307179586,-0.29811874825583634,0.0
1.8700000000000014,-1.040479958719209,1.080463537331859,1.860154512443953,0.6283185307179586,-0.30120874400465,0.0
1.8800000000000014,-1.0539749546982757,1.0673035158139264,1.8557678386046421,0.6283185307179586,-0.30512220312292987,0.0
1.8900000000000015,-1.06730351581393,1.053974954698272,1.851324984899424,0.6283185307179586,-0.28922614222066384,0.0
1.9000000000000015,-1.0804635373318623,1.0404799587192055,1.846826652906402,0.6283185307179586,-0.2900224937676475,0.0
1.9100000000000015,-1.0934529411321194,1.0268206588930309,1.8422735529643437,0.6283185307179586,-0.29166106007957704,0.0
1.9200000000000015,-1.1062696760372626,1.0129992121815348,1.8376664040605117,0.6283185307179586,-0.2936052303083345,0.0
1.9300000000000015,-1.118911718136275,0.9990178011513755,1.8330059337171252,0.6283185307179586,-0.2954604304983145,0.0
1.9400000000000015,-1.1313770711041577,0.9848786336294326,1.8282928778764775,0.6283185307179586,-0.2750259104507177,0.0
1.9500000000000015,-1.1436637665171738,0.9705839423541642,1.8235279807847213,0.6283185307179586,-0.27373934148558093,0.0
1.9600000000000015,-1.1557698641636858,0.9561359846230326,1.8187119948743442,0.6283185307179586,-0.2715331908418135,0.0
1.9700000000000015,-1.1676934523505365,0.9415370419360487,1.8138456806453496,0.6283185307179586,-0.2681145530618472,0.0
1.9800000000000015,-1.1794326482049304,0.9267894196354993,1.8089298065451664,0.6283185307179586,-0.2046606482222504,0.0
1.9900000000000015,-1.1909855979717543,0.9118954465419058,1.8039651488473019,0.6283185307179586,-0.19496840945370716,0.0
2.0000000000000013,-1.2023504773063172,0.8968574745862757,1.7989524915287585,0.6283185307179586,-0.18381659319120136,0.0
2.010000000000001,-1.2135254915624227,0.8816778784387076,1.7938926261462358,0.6283185307179586,-0.16934491482469882,0.0
2.020000000000001,-1.2245088760757767,0.8663590551333996,1.788786351711133,0.6283185307179586,-0.14433892217202512,0.0
2.0300000000000007,-1.2352988964426421,0.8509034236901334,1.7836344745633779,0.6283185307179586,-0.13418602609333108,0.0
2.0400000000000005,-1.24589384879372,0.8353134247322811,1.7784378082440937,0.6283185307179586,-0.09730125819321707,0.0
2.0500000000000003,-1.2562920600632128,0.819591520101403,1.7731971733671343,0.6283185307179586,-0.08488248566687626,0.0
2.06,-1.266491888253023,0.8037401924684944,1.767913397489498,0.6283185307179586,-0.07210707777308277,0.0
2.07,-1.276491722692038,0.7877619449419433,1.7625873149806477,0.6283185307179586,-0.05906503804262507,0.0
2.0799999999999996,-1.286289984290478,0.7716593006722599,1.7572197668907532,0.6283185307179586,-0.045881313598496294,0.0
2.0899999999999994,-1.295885125789252,0.7554348024536419,1.7518116008178806,0.6283185307179586,-0.015764924704253346,0.0
2.099999999999999,-1.3052756320042875,0.7390910123224385,1.7463636707741461,0.6283185307179586,-0.0030432829156321374,0.0
2.109999999999999,-1.3144600200657945,0.7226305111525745,1.740876837050858,0.6283185307179586,0.009449957524141265,0.0
2.1199999999999988,-1.3234368396524285,0.7060558982480009,1.7353519660826668,0.6283185307179586,0.021667687409614864,0.0
2.1299999999999986,-1.3322046732203154,0.6893697909322337,1.7297899303107447,0.6283185307179586,0.04572444626328588,0.0
2.1399999999999983,-1.3407621362268944,0.6725748241350508,1.7241916080450168,0.6283185307179586,0.057274124743741515,0.0
2.149999999999998,-1.3491078773495548,0.6556736499764022,1.7185578833254673,0.6283185307179586,0.06896001703547415,0.0
2.159999999999998,-1.3572405786990271,0.6386689373476123,1.7128896457825373,0.6283185307179586,0.0808856148865934,0.0
2.1699999999999977,-1.3651589560274915,0.62156337148993,1.7071877904966433,0.6283185307179586,0.09315766794519605,0.0
2.1799999999999975,-1.3728617589313743,0.6043596535704984,1.701453217856833,0.6283185307179586,0.11992011604856799,0.0
2.1899999999999973,-1.3803477710488032,0.5870605002558079,1.6956868334186026,0.6283185307179586,0.13269221097364697,0.0
2.199999999999997,-1.3876158102516851,0.5696686432827064,1.6898895477609022,0.6283185307179586,0.1461568979693866,0.0
2.209999999999997,-1.394664728832375,0.5521868290270222,1.6840622763423407,0.6283185307179586,0.16034328369916695,0.0
2.2199999999999966,-1.4014934136849158,0.5346178180698817,1.6782059393566273,0.6283185307179586,0.1921966932796518,0.0
2.2299999999999964,-1.4081007864808084,0.5169643847617819,1.6723214615872606,0.6283185307179586,0.2071959815680376,0.0
2.239999999999996,-1.4144858038392942,0.4992293167844868,1.6664097722614957,0.6283185307179586,0.22320911178984387,0.0
2.249999999999996,-1.4206474574921142,0.4814154147108209,1.660471804903607,0.6283185307179586,0.24028102125812567,0.0
2.259999999999996,-1.426584774442728,0.46352549156242834,1.6545084971874762,0.6283185307179586,0.2668106332443383,0.0
2.2699999999999956,-1.4322968171199624,0.44556237236556007,1.64852079078852,0.6283185307179586,0.28539726132344134,0.0
2.2799999999999954,-1.4377826835260619,0.4275288937049724,1.6425096312349907,0.6283185307179586,0.3096480828926902,0.0
2.289999999999995,-1.4430415073791265,0.40942790327599654,1.6364759677586656,0.6283185307179586,0.33012754339750666,0.0
2.299999999999995,-1.4480724582499083,0.39126225943485465,1.6304207531449515,0.6283185307179586,0.3522883001981292,0.0
2.3099999999999947,-1.4528747416929444,0.37303483074729193,1.6243449435824306,0.6283185307179586,0.37623159259496664,0.0
2.3199999999999945,-1.4574475993720086,0.3547484955355966,1.6182494985118656,0.6283185307179586,0.4035375721756381,0.0
2.3299999999999943,-1.4617903091798634,0.33640614142408193,1.612135380474694,0.6283185307179586,0.4304595521832567,0.0
2.339999999999994,-1.465902185352288,0.31801066488309265,1.606003554961031,0.6283185307179586,0.4599269564598103,0.0
2.349999999999994,-1.469782578576368,0.2995649707716217,1.5998549902572072,0.6283185307179586,0.49227364873839663,0.0
2.3599999999999937,-1.4734308760930308,0.28107197187859867,1.5936906572928662,0.6283185307179586,0.5233007130893583,0.0
2.3699999999999934,-1.4768465017938057,0.2625345884629263,1.587511529487642,0.6283185307179586,0.5594435120310999,0.0
