time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
21.11,-1.4904877447818596,-0.16866025807844162,1.192328823749123,-0.006093268639996296,0.16018376393749348,0.0
21.12,-1.4886398465815285,-0.184259076220743,1.1937716470290383,-0.003015735402613379,0.16544841670846874,0.0
21.13,-1.4866077671414786,-0.1999933665765645,1.1952211334478806,0.0003403245930537464,0.17005672239949207,0.0
21.14,-1.4844545323216356,-0.2153943858826226,1.1966342876121732,0.003947530419835246,0.1738374488912835,0.0
21.15,-1.4820933844349893,-0.23108266878768763,1.1980681495541965,-0.007077447035505707,0.16639628709324206,0.0
21.16,-1.4796180872421858,-0.24643521644800315,1.1994658773618376,-0.0037666232098178512,0.17005303444212586,0.0
21.17,-1.476956342458378,-0.26191594543282215,1.2008698882491329,-0.019432934791692943,0.15459682973923317,0.0
21.18,-1.4741326327678346,-0.27736795238269996,1.2022659691371849,-0.016998441140163426,0.16017777072833253,0.0
21.19,-1.471147267822145,-0.29278954281093583,1.2036540649111098,-0.014215945842043675,0.16498931020068136,0.0
21.2,-1.468000575000214,-0.30817902556637466,1.2050341207712636,-0.011178865400842659,0.16890693133008608,0.0
21.21,-1.4646928993723733,-0.32353471301878783,1.206406082235404,-0.02315498738846443,0.15835198939382875,0.0
21.22,-1.4612246036625258,-0.33885492124402405,1.2077698951408418,-0.020688372440930105,0.1638477878034048,0.0
21.23,-1.4575960682083842,-0.3541379702085927,1.2091255056465777,-0.01786865605233172,0.16772874600110413,0.0
21.24,-1.4537690013365745,-0.3695344243137002,1.2104862919086936,-0.01487289959841617,0.17128149393395445,0.0
21.25,-1.4498196055448997,-0.3847377176436308,1.2118252540308234,-0.011753232885725428,0.17594592833483277,0.0
21.26,-1.4457112206954923,-0.39989882014723194,1.213155853654627,-0.022902299326392258,0.167265391243247,0.0
21.27,-1.4414877497965108,-0.4148651192696129,1.2144648582304096,-0.020036277255435872,0.17108721955988151,0.0
21.28,-1.4370193033318106,-0.4300878071414676,1.2157917556202877,-0.017150493980083628,0.17600078074783193,0.0
21.29,-1.4324367239842213,-0.44511238106948936,1.2170969539012482,-0.014201096280753963,0.18169438324917972,0.0
21.3,-1.4276488736619064,-0.46023764897266756,1.2184065043877557,-0.04221870237010701,0.1513825665630573,0.0
21.31,-1.4228008365597757,-0.47501345189878597,1.2196815874264981,-0.04082546907588184,0.1577356095624941,0.0
21.32,-1.4177485851665625,-0.48988666981069506,1.2209609206338807,-0.03886126337354844,0.161792692476393,0.0
21.33,-1.412540861664408,-0.5047061661287384,1.2222315306824632,-0.03666333862860357,0.16514302949894685,0.0
21.34,-1.407178237138883,-0.5194703157281492,1.2234933674107356,-0.03431960665512084,0.16961466629625468,0.0
21.35,-1.401661299662202,-0.534177499553532,1.224746381003544,-0.04357459018522065,0.1612987389442596,0.0
21.36,-1.3960481195095407,-0.5486799139879989,1.2259781246651003,-0.04160622048405939,0.16540617621753012,0.0
21.37,-1.3901669226886255,-0.5634145250722951,1.227225741265722,-0.053513831185912124,0.15215668294437545,0.0
21.38,-1.3842512579467212,-0.5777962053119788,1.2284397721294495,-0.052701273847221966,0.15821177410779827,0.0
21.39,-1.3781248014467427,-0.5922601047152958,1.2296570924519228,-0.05111394702096312,0.1614119108537577,0.0
21.4,-1.371783681322557,-0.6068027123020593,1.2308773828967987,-0.04933592885097113,0.1656349881563393,0.0
21.41,-1.365419196110952,-0.6209914805307057,1.2320644859907535,-0.05881845948769101,0.15578324442432198,0.0
21.42,-1.358774909304917,-0.6353981002831353,1.2332663175242295,-0.05798410728117521,0.16028018616652948,0.0
