time,throttle
0.01,4.312
0.02,4.437611115650114
0.03,4.550881068840682
0.04,4.655490092556784
0.05,4.7520986153627005
0.060000000000000005,4.841317422878157
0.07,4.925026160982089
0.08,5.002211848438547
0.09,5.072532183600871
0.09999999999999999,5.137406810857147
0.10999999999999999,5.197198035956786
0.11999999999999998,5.252385668948991
0.12999999999999998,5.303393897044449
0.13999999999999999,5.34257524715706
0.15,5.378010566121876
0.16,5.410864488821946
0.17,5.44144464699005
0.18000000000000002,5.400451151040665
0.19000000000000003,5.3277150807543245
0.20000000000000004,5.303587451938747
0.21000000000000005,5.300407089005054
0.22000000000000006,5.307514249381692
0.23000000000000007,5.2047906280349645
0.24000000000000007,5.039902807027541
0.25000000000000006,4.888790340011108
0.26000000000000006,4.750042928358309
0.2700000000000001,4.622409349036838
0.2800000000000001,4.5476402496683175
0.2900000000000001,4.490345139379334
0.3000000000000001,4.3547390878685
0.3100000000000001,4.2283155089874604
0.3200000000000001,4.110744907932129
0.3300000000000001,4.001752950436843
0.34000000000000014,3.8877510003673867
0.35000000000000014,3.7838381869208515
0.36000000000000015,3.6872377271131254
0.37000000000000016,3.597874839754294
0.38000000000000017,3.5344024648087364
0.3900000000000002,3.4452969948878565
0.4000000000000002,3.361839832290747
0.4100000000000002,3.284028270127691
0.4200000000000002,3.211935902682592
0.4300000000000002,3.23865666571527
0.4400000000000002,3.164596235181344
0.45000000000000023,3.094105993045927
0.46000000000000024,3.027346068115884
0.47000000000000025,2.9916982865052053
0.48000000000000026,2.930856151985521
0.49000000000000027,2.951337031616254
0.5000000000000002,2.894324801925187
0.5100000000000002,2.8394066227240997
0.5200000000000002,2.7868955783578544
0.5300000000000002,2.7370885323162573
0.5400000000000003,2.730276817759613
0.5500000000000003,2.686694704487885
0.5600000000000003,2.645340743638953
0.5700000000000003,2.6066013091229645
0.5800000000000003,2.625569332399685
0.5900000000000003,2.594257838834107
0.6000000000000003,2.5643307371854798
0.6100000000000003,2.536271294052483
0.6200000000000003,2.5105523838170862
0.6300000000000003,2.5482375795443435
0.6400000000000003,2.53407249398151
0.6500000000000004,2.5198323875985515
0.6600000000000004,2.50597839389589
0.6700000000000004,2.5360539933302664
0.6800000000000004,2.5304544276197642
0.6900000000000004,2.554862188551736
0.7000000000000004,2.5582775916784746
0.7100000000000004,2.5613597904592385
0.7200000000000004,2.5642535244229743
0.7300000000000004,2.5670330176372733
0.7400000000000004,2.5727056210036534
0.7500000000000004,2.5806985584499764
0.7600000000000005,2.588183302055246
0.7700000000000005,2.595126493002551
0.7800000000000005,2.601475652984341
0.7900000000000005,2.584604692150016
0.8000000000000005,2.605499970525527
0.8100000000000005,2.624461312713219
0.8200000000000005,2.6414220497383165
0.8300000000000005,2.656159582680645
0.8400000000000005,2.861937300128417
0.8500000000000005,3.1737173551362434
0.8600000000000005,3.45277324577863
0.8700000000000006,3.6620296192281274
0.8800000000000006,3.834662708153994
0.8900000000000006,3.9973917100540475
0.9000000000000006,4.224415284391577
0.9100000000000006,4.431258153973776
0.9200000000000006,4.6199378623326135
0.9300000000000006,4.792335122301692
0.9400000000000006,4.897276226694338
0.9500000000000006,5.049798421346225
0.9600000000000006,5.188852157839575
0.9700000000000006,5.316019386542736
0.9800000000000006,5.303438291126817
0.9900000000000007,5.4229524113170795
1.0000000000000007,5.531238015590493
1.0100000000000007,5.629612219153026
1.0200000000000007,5.719343680893798
1.0300000000000007,5.642851221707558
1.0400000000000007,5.727404805345286
1.0500000000000007,5.802759918760856
1.0600000000000007,5.870036015212491
1.0700000000000007,5.930260212803841
1.0800000000000007,5.936123865765292
1.0900000000000007,5.954711146178261
1.1000000000000008,5.994435494571897
1.1100000000000008,6.02830791043304
1.1200000000000008,6.057175651494568
1.1300000000000008,6.081812029164173
1.1400000000000008,6.088591780558437
1.1500000000000008,6.1043756859081215
1.1600000000000008,6.119608860738938
1.1700000000000008,6.133976527453338
1.1800000000000008,6.132698502058361
1.1900000000000008,6.138488090795893
1.2000000000000008,6.144365191722699
1.2100000000000009,6.149990463793538
1.2200000000000009,6.145411300292804
1.2300000000000009,6.143970851554482
1.2400000000000009,6.142788991321653
1.2500000000000009,6.141537204284046
1.260000000000001,6.139790075286151
1.270000000000001,6.117932439955206
1.280000000000001,6.096361903336513
1.290000000000001,6.076674946008915
1.300000000000001,6.058490937090106
1.310000000000001,6.041467124321613
1.320000000000001,6.020298421949011
1.330000000000001,5.974316988568859
1.340000000000001,5.931348561205501
1.350000000000001,5.8913137230098025
1.360000000000001,5.853886026141603
1.370000000000001,5.6485748036969525
1.380000000000001,5.522555509602441
1.390000000000001,5.443871260124436
1.400000000000001,5.385624200196654
1.410000000000001,5.338635762883818
1.420000000000001,5.129364436224439
1.430000000000001,4.936682538822344
1.440000000000001,4.780123884144559
1.450000000000001,4.67295873680167
1.460000000000001,4.4918134197613835
1.470000000000001,4.324085016279624
1.480000000000001,4.170577516233965
1.490000000000001,4.02987794875729
1.500000000000001,3.9006884570392177
1.5100000000000011,3.786662318689629
