time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
0.01,1.4999998994681696,0.0005491770940191248,1.5001830590313396,0.0,0.0,0.0
0.02,1.4998815663057243,0.01884905982502891,1.5062830199416763,0.0,0.0,0.0
0.03,1.4995262839249501,0.03769514316500622,1.5125650477216688,-0.3694829289580392,-0.2591026098133837,0.0
0.04,1.4989342089608841,0.05653527400490181,1.5188450913349674,-0.3566439836664496,-0.25515088103162564,0.0
0.05,1.4981054349090264,0.07536647726965434,1.5251221590898847,-0.3445076906484026,-0.25136197814372424,0.0
0.060000000000000005,1.4970400926424074,0.09418577929397007,1.5313952597646567,-0.33216025663253795,-0.24926905871932595,0.0
0.07,1.495738350390921,0.11299020829189908,1.5376634027639664,-0.3194556982381265,-0.24862291298206837,0.0
0.08,1.4942004137147586,0.13177679482611476,1.5439255982753717,-0.31801176431826245,-0.24959998013931567,0.0
0.09,1.4924265254719502,0.15054257227682233,1.5501808574256075,-0.3137558838128941,-0.25142729903064126,0.0
0.09999999999999999,1.4904169657800124,0.16928457731022253,1.556428192436741,-0.3093732957575933,-0.25331500586701006,0.0
0.10999999999999999,1.4881720519717165,0.18799985034645633,1.5626666167821521,-0.30507658774874274,-0.25548769857617015,0.0
0.11999999999999998,1.4856921385449766,0.20668543602695708,1.568895145342319,-0.3009646934432683,-0.2578390572629213,0.0
0.12999999999999998,1.482977617106871,0.22533838368113557,1.5751127945603784,-0.2970574946645596,-0.2602823608292115,0.0
0.13999999999999999,1.4800289163118021,0.24395574779232537,1.5813185825974418,-0.29338056695657366,-0.26361799971755295,0.0
0.15,1.4768465017938082,0.2625345884629141,1.587511529487638,-0.2903022910941582,-0.26649735878472497,0.0
0.16,1.473430876093033,0.28107197187858696,1.5936906572928624,-0.287391229409597,-0.2693659854805175,0.0
0.17,1.4697825785763705,0.2995649707716106,1.5998549902572035,-0.28458325466101875,-0.2721661052857339,0.0
0.18000000000000002,1.4659021853522904,0.31801066488308205,1.6060035549610274,-0.2820256564184491,-0.2735670443305067,0.0
0.19000000000000003,1.4617903091798659,0.3364061414240718,1.6121353804746905,-0.28307029193697886,-0.28021084991217216,0.0
0.20000000000000004,1.457447599372011,0.35474849553558707,1.6182494985118623,-0.28580742712916907,-0.28872831926428627,0.0
0.21000000000000005,1.452874741692947,0.3730348307472823,1.6243449435824275,-0.28584070566897235,-0.2943221662695986,0.0
0.22000000000000006,1.4480724582499112,0.3912622594348456,1.6304207531449486,-0.28465345955095295,-0.2985140112392036,0.0
0.23000000000000007,1.443041507379129,0.409427903275988,1.6364759677586627,-0.27325291760243353,-0.28722431236886986,0.0
0.24000000000000007,1.437782683526064,0.42752889370496433,1.642509631234988,-0.2772724124410601,-0.2975924849606264,0.0
0.25000000000000006,1.4322968171199646,0.4455623723655525,1.6485207907885175,-0.28497049787343115,-0.31256290829344985,0.0
0.26000000000000006,1.4265847744427307,0.4635254915624213,1.6545084971874737,-0.2923015159355524,-0.3275312665087944,0.0
0.2700000000000001,1.4206474574921164,0.4814154147108144,1.660471804903605,-0.2992559866529015,-0.3424709263882602,0.0
0.2800000000000001,1.414485803839297,0.4992293167844802,1.6664097722614934,-0.29768677987045733,-0.3499465690248215,0.0
0.2900000000000001,1.4081007864808113,0.5169643847617758,1.6723214615872586,-0.29795609888328783,-0.3501874683321968,0.0
