time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
0.01,1.4999998915862363,0.000570299288944035,1.5001900997629813,0.0,0.0,0.0
0.02,1.4998815663057243,0.01884905982502891,1.5062830199416763,0.0,0.0,0.0
0.03,1.4995262839249501,0.03769514316500622,1.5125650477216688,-0.321174627462817,-0.21758985877851775,0.0
0.04,1.4989342089608841,0.05653527400490181,1.5188450913349674,-0.3151180113499377,-0.2221988504211023,0.0
0.05,1.4981054349090264,0.07536647726965434,1.5251221590898847,-0.3118511608356776,-0.22654054564119908,0.0
0.060000000000000005,1.4970400926424074,0.09418577929397007,1.5313952597646567,-0.31506115026289977,-0.23236544328368405,0.0
0.07,1.495738350390921,0.11299020829189908,1.5376634027639664,-0.3119615492241731,-0.23218557812186552,0.0
0.08,1.4942004137147586,0.13177679482611476,1.5439255982753717,-0.3118805278640139,-0.23570433344910355,0.0
0.09,1.4924265254719502,0.15054257227682233,1.5501808574256075,-0.31136047381158294,-0.23998634894848728,0.0
0.09999999999999999,1.4904169657800124,0.16928457731022253,1.556428192436741,-0.31105426658674806,-0.24692136376829402,0.0
0.10999999999999999,1.4881720519717165,0.18799985034645633,1.5626666167821521,-0.3130725396697089,-0.25493295112924935,0.0
0.11999999999999998,1.4856921385449766,0.20668543602695708,1.568895145342319,-0.3120989762509459,-0.2606570042484797,0.0
0.12999999999999998,1.482977617106871,0.22533838368113557,1.5751127945603784,-0.3109654762012863,-0.26639146692882937,0.0
0.13999999999999999,1.4800289163118021,0.24395574779232537,1.5813185825974418,-0.3097123402656267,-0.27205492052356123,0.0
0.15,1.4768465017938082,0.2625345884629141,1.587511529487638,-0.3092146339381857,-0.28044462691025884,0.0
0.16,1.473430876093033,0.28107197187858696,1.5936906572928624,-0.3225685874456097,-0.30090041932911316,0.0
0.17,1.4697825785763705,0.2995649707716106,1.5998549902572035,-0.3210585008231693,-0.3063488953277843,0.0
0.18000000000000002,1.4659021853522904,0.31801066488308205,1.6060035549610274,-0.3194020440563065,-0.31149967547514373,0.0
0.19000000000000003,1.4617903091798659,0.3364061414240718,1.6121353804746905,-0.3133827474632688,-0.31101463636479165,0.0
0.20000000000000004,1.457447599372011,0.35474849553558707,1.6182494985118623,-0.3372051781494358,-0.3447037661595822,0.0
0.21000000000000005,1.452874741692947,0.3730348307472823,1.6243449435824275,-0.3355784333594547,-0.35000504298440693,0.0
0.22000000000000006,1.4480724582499112,0.3912622594348456,1.6304207531449486,-0.33372300490831497,-0.35492506607577784,0.0
0.23000000000000007,1.443041507379129,0.409427903275988,1.6364759677586627,-0.3315365157393296,-0.3593381170249959,0.0
0.24000000000000007,1.437782683526064,0.42752889370496433,1.642509631234988,-0.31230626954231616,-0.34064995865435377,0.0
0.25000000000000006,1.4322968171199646,0.4455623723655525,1.6485207907885175,-0.3678033674381734,-0.41878817717489647,0.0
0.26000000000000006,1.4265847744427307,0.4635254915624213,1.6545084971874737,-0.36377121994508416,-0.42198977656693903,0.0
0.2700000000000001,1.4206474574921164,0.4814154147108144,1.660471804903605,-0.35925693919320756,-0.42433938288450423,0.0
0.2800000000000001,1.414485803839297,0.4992293167844802,1.6664097722614934,-0.35499057865183287,-0.42683751823852484,0.0
0.2900000000000001,1.4081007864808113,0.5169643847617758,1.6723214615872586,-0.3186045724296037,-0.3879976690797727,0.0
0.3000000000000001,1.401493413684918,0.5346178180698762,1.6782059393566253,-0.41400223841302625,-0.5399192777443544,0.0
0.3100000000000001,1.3946647288323772,0.5521868290270171,1.684062276342339,-0.4069235984566989,-0.5399787266480434,0.0
0.3200000000000001,1.387615810251687,0.5696686432827018,1.6898895477609006,-0.3998217790265951,-0.5396688106502792,0.0
0.3300000000000001,1.3803477710488055,0.5870605002558038,1.6956868334186013,-0.3927589184687239,-0.5391069554155936,0.0
0.34000000000000014,1.372861758931376,0.6043596535704943,1.7014532178568313,-0.36686551815513085,-0.5092641451078943,0.0
0.35000000000000014,1.3651589560274935,0.6215633714899265,1.7071877904966422,-0.4006989777399594,-0.5799698085869215,0.0
0.36000000000000015,1.3572405786990291,0.6386689373476091,1.7128896457825364,-0.39329538409954784,-0.5789304216156218,0.0
0.37000000000000016,1.3491078773495562,0.6556736499763995,1.7185578833254664,-0.3858823913099977,-0.5775354865274711,0.0
0.38000000000000017,1.3407621362268953,0.6725748241350487,1.7241916080450161,-0.378517008485121,-0.5758900550546633,0.0
0.3900000000000002,1.3322046732203168,0.689369790932232,1.729789930310744,-0.34073922079843283,-0.5308647138007245,0.0
0.4000000000000002,1.3234368396524299,0.706055898247999,1.7353519660826664,-0.3696406311420162,-0.5997055848917731,0.0
0.4100000000000002,1.3144600200657952,0.7226305111525732,1.7408768370508576,-0.3623567365361069,-0.598327792004511,0.0
0.4200000000000002,1.3052756320042882,0.7390910123224376,1.746363670774146,-0.3550125863829155,-0.5964219390469507,0.0
0.4300000000000002,1.295885125789253,0.7554348024536415,1.7518116008178806,-0.2944435491194141,-0.5023394439699652,0.0
0.4400000000000002,1.2862899842904782,0.7716593006722599,1.7572197668907532,-0.2903650586970192,-0.5065844669405358,0.0
0.45000000000000023,1.2764917226920378,0.7877619449419437,1.762587314980648,-0.28421059634397905,-0.5063611116764162,0.0
0.46000000000000024,1.2664918882530225,0.8037401924684952,1.7679133974894983,-0.2779860797615404,-0.5056010284676488,0.0
0.47000000000000025,1.2562920600632124,0.8195915201014039,1.7731971733671346,-0.23699525821820935,-0.4455600670236901,0.0
0.48000000000000026,1.2458938487937186,0.8353134247322822,1.7784378082440941,-0.2244446962485869,-0.43099017914586635,0.0
0.49000000000000027,1.2352988964426412,0.8509034236901349,1.7836344745633783,-0.19527146267507828,-0.38898458187969454,0.0
0.5000000000000002,1.2245088760757759,0.8663590551334016,1.788786351711134,-0.18248837007092814,-0.3730153693789857,0.0
0.5100000000000002,1.213525491562421,0.8816778784387098,1.7938926261462367,-0.1774740807777377,-0.37329740609931933,0.0
0.5200000000000002,1.202350477306315,0.8968574745862785,1.7989524915287596,-0.17250899467224262,-0.37322605773550654,0.0
0.5300000000000002,1.190985597971753,0.9118954465419085,1.8039651488473027,-0.16760552169303652,-0.37257465537520973,0.0
0.5400000000000003,1.1794326482049284,0.9267894196355018,1.8089298065451673,-0.14396578020217493,-0.34048363369299695,0.0
0.5500000000000003,1.1676934523505351,0.941537041936051,1.8138456806453505,-0.13701028488559586,-0.3344658168784582,0.0
0.5600000000000003,1.1557698641636835,0.9561359846230348,1.8187119948743449,-0.132553035103386,-0.33433349024479564,0.0
0.5700000000000003,1.1436637665171718,0.9705839423541667,1.8235279807847222,-0.12818008112490029,-0.3369225518525819,0.0
0.5800000000000003,1.1313770711041555,0.984878633629435,1.8282928778764784,-0.10117933324254895,-0.29581183729169963,0.0
0.5900000000000003,1.1189117181362729,0.9990178011513778,1.8330059337171258,-0.0936764334916105,-0.28644214951236757,0.0
0.6000000000000003,1.1062696760372606,1.012999212181537,1.8376664040605124,-0.08965547252655005,-0.2896109401284547,0.0
0.6100000000000003,1.0934529411321172,1.0268206588930333,1.8422735529643446,-0.08567099053573642,-0.2920626127801952,0.0
0.6200000000000003,1.0804635373318603,1.040479958719208,1.8468266529064026,-0.08171649446965197,-0.2943351488314005,0.0
0.6300000000000003,1.0673035158139277,1.0539749546982744,1.8513249848994247,-0.06155179176663498,-0.26382489125606085,0.0
0.6400000000000003,1.0539749546982735,1.0673035158139286,1.8557678386046428,-0.05600298515813938,-0.2592693727798907,0.0
0.6500000000000004,1.0404799587192068,1.080463537331861,1.8601545124439536,-0.052181291122078574,-0.2621113087396975,0.0
0.6600000000000004,1.0268206588930324,1.0934529411321179,1.8644843137107059,-0.048360579841733246,-0.26483086325202354,0.0
0.6700000000000004,1.0129992121815363,1.1062696760372615,1.868756558679087,-0.011155840242980254,-0.19866250748618408,0.0
0.6800000000000004,0.9990178011513771,1.1189117181362738,1.8729705727120913,-0.006284486538563121,-0.17957537049019637,0.0
0.6900000000000004,0.9848786336294342,1.1313770711041564,1.877125690368052,-0.0025939486246724466,-0.18313116316292435,0.0
0.7000000000000004,0.9705839423541662,1.1436637665171723,1.8812212555057242,0.0011292986441858136,-0.18680091449697095,0.0
0.7100000000000004,0.9561359846230342,1.1557698641636844,1.8852566213878947,0.00488616878580704,-0.19055743940708206,0.0
0.7200000000000004,0.9415370419360503,1.1676934523505356,1.889231150783512,0.020197486475156443,-0.16461464521395147,0.0
0.7300000000000004,0.9267894196355009,1.179432648204929,1.8931442160683096,0.03552863832611748,-0.14945717355378169,0.0
0.7400000000000004,0.9118954465419072,1.1909855979717539,1.8969951993239178,0.03747693856661564,-0.14279563596662698,0.0
0.7500000000000004,0.8968574745862774,1.2023504773063154,1.9007834924354385,0.04140832953574952,-0.14319925681727438,0.0
0.7600000000000005,0.8816778784387092,1.2135254915624216,1.904508497187474,0.04538593756801768,-0.14401917327753164,0.0
0.7700000000000005,0.8663590551334006,1.2245088760757765,1.9081696253585922,0.061330001149053334,-0.12507182390920477,0.0
0.7800000000000005,0.8509034236901339,1.2352988964426417,1.911766298814214,0.06367109631517415,-0.12427284056032786,0.0
0.7900000000000005,0.8353134247322815,1.2458938487937194,1.9152979495979066,0.06789652165064307,-0.1261566792828986,0.0
0.8000000000000005,0.819591520101403,1.2562920600632133,1.918764020021071,0.07217214979809426,-0.12768021439719016,0.0
0.8100000000000005,0.8037401924684944,1.2664918882530232,1.9221639627510076,0.0764981575411687,-0.12839851647275688,0.0
0.8200000000000005,0.7877619449419427,1.2764917226920383,1.925497240897346,0.08770760362048473,-0.11353493561125907,0.0
0.8300000000000005,0.7716593006722587,1.286289984290479,1.9287633280968262,0.09086824176325625,-0.1138916050865504,0.0
0.8400000000000005,0.7554348024536401,1.2958851257892534,1.9319617085964178,0.09547355262510121,-0.11571051639534523,0.0
0.8500000000000005,0.7390910123224361,1.3052756320042889,1.935091877334763,0.10013520935160002,-0.11693514528921481,0.0
0.8600000000000005,0.7226305111525722,1.3144600200657957,1.938153340021932,0.10485479462236222,-0.11726562179218891,0.0
0.8700000000000006,0.706055898247998,1.3234368396524303,1.9411456132174767,0.12120529072109049,-0.08501027845942839,0.0
0.8800000000000006,0.6893697909322314,1.332204673220317,1.9440682244067724,0.12037463531702805,-0.08360354026724913,0.0
0.8900000000000006,0.6725748241350479,1.340762136226896,1.946920712075632,0.1255147301942739,-0.08611260014571055,0.0
0.9000000000000006,0.6556736499763987,1.3491078773495568,1.9497026257831855,0.13072918269666559,-0.08801968783140723,0.0
0.9100000000000006,0.6386689373476082,1.3572405786990296,1.9524135262330098,0.13668939800556795,-0.07491183024943347,0.0
0.9200000000000006,0.6215633714899252,1.3651589560274937,1.955052985342498,0.14083477170074876,-0.0768901172607832,0.0
0.9300000000000006,0.6043596535704929,1.3728617589313767,1.9576205863104588,0.14649969632660617,-0.06576183935126802,0.0
0.9400000000000006,0.5870605002558024,1.3803477710488057,1.9601159236829353,0.14905783241340528,-0.06659838392856895,0.0
0.9500000000000006,0.5696686432827008,1.3876158102516873,1.9625386034172292,0.15480267651789484,-0.06901067263962493,0.0
0.9600000000000006,0.552186829027016,1.3946647288323772,1.964888242944126,0.16065162060697366,-0.07035703346664535,0.0
0.9700000000000006,0.5346178180698756,1.4014934136849184,1.967164471228306,0.16284336485388556,-0.055869807456090964,0.0
0.9800000000000006,0.516964384761775,1.4081007864808117,1.969366928826937,0.16595305645861314,-0.05675188085207541,0.0
0.9900000000000007,0.4992293167844792,1.4144858038392971,1.9714952679464324,0.1721131514737095,-0.05866344885807189,0.0
1.0000000000000007,0.4814154147108133,1.4206474574921168,1.9735491524973723,0.17838472084651597,-0.06003699615807017,0.0
1.0100000000000007,0.46352549156242007,1.426584774442731,1.975528258147577,0.18476457751049327,-0.06109048282201597,0.0
1.0200000000000007,0.44556237236555113,1.432296817119965,1.9774322723733215,0.1853999397631544,-0.05166802545105546,0.0
1.0300000000000007,0.42752889370496283,1.4377826835260643,1.979260894508688,0.19047122618322115,-0.05283727864009801,0.0
1.0400000000000007,0.409427903275987,1.4430415073791294,1.9810138357930431,0.1971258044814838,-0.05342950653770032,0.0
1.0500000000000007,0.39126225943484433,1.4480724582499114,1.982690819416637,0.20382858772826606,-0.05417160840910477,0.0
1.0600000000000007,0.373034830747281,1.4528747416929473,1.9842915805643158,0.2037051213847461,-0.047550946364571245,0.0
1.0700000000000007,0.3547484955355863,1.4574475993720115,1.985815866457337,0.2065816074750598,-0.04693263090706566,0.0
1.0800000000000007,0.3364061414240709,1.4617903091798663,1.9872634363932886,0.21321477763672983,-0.047342826665054065,0.0
1.0900000000000007,0.3180106648830809,1.4659021853522907,1.9886340617840967,0.2197206186475297,-0.04757283436116656,0.0
1.1000000000000008,0.29956497077160926,1.4697825785763707,1.9899275261921237,0.2260061379002855,-0.04750460379819989,0.0
1.1100000000000008,0.28107197187858557,1.4734308760930332,1.9911436253643444,0.20870194744714,-0.031041915493923215,0.0
