time,throttle
0.01,4.312
0.02,4.880305591979285
0.03,4.890103598817051
0.04,4.8988444406806915
0.05,4.906701945647591
0.060000000000000005,4.964825542642001
0.07,4.967169995774649
0.08,4.970998204185204
0.09,4.975108868750583
0.09999999999999999,4.93396771822512
0.10999999999999999,4.936817026304427
0.11999999999999998,4.940554296089353
0.12999999999999998,4.944769980328798
0.13999999999999999,4.945441397913011
0.15,4.730500140243254
0.16,4.733900145374369
0.17,4.738406125032662
0.18000000000000002,4.8071942712688545
0.19000000000000003,4.4591325253680525
0.20000000000000004,4.4588633563904905
0.21000000000000005,4.460686129155368
0.22000000000000006,4.465997414502276
0.23000000000000007,4.551122559246489
0.24000000000000007,3.8665174099896547
0.25000000000000006,3.8840211219195964
0.26000000000000006,3.9062792290496295
0.2700000000000001,3.9258484438542975
0.2800000000000001,4.096470056027824
0.2900000000000001,3.166570626666193
0.3000000000000001,3.1943195966647657
0.3100000000000001,3.2227755791562456
0.3200000000000001,3.2515076696525207
0.3300000000000001,3.337021072438757
0.34000000000000014,3.041837128506838
0.35000000000000014,3.068225683500691
0.36000000000000015,3.095293246145649
0.37000000000000016,3.122644383645278
0.38000000000000017,3.221300940104077
0.3900000000000002,2.9478587095696476
0.4000000000000002,2.971450041807226
0.4100000000000002,2.9960949827799865
0.4200000000000002,3.2191579574930933
0.4300000000000002,3.219968116966088
0.4400000000000002,3.2431204397607813
0.45000000000000023,3.26757781271149
0.46000000000000024,3.4169794950522783
0.47000000000000025,3.5455657163191896
0.48000000000000026,3.6190467057923845
0.49000000000000027,3.794701145525286
0.5000000000000002,3.8230193415790215
0.5100000000000002,3.8510689817365997
0.5200000000000002,3.8785303479076716
0.5300000000000002,3.9557862985015118
0.5400000000000003,4.049565732219927
0.5500000000000003,4.074570085269636
0.5600000000000003,4.0975772867802664
0.5700000000000003,4.062326514609239
0.5800000000000003,4.224321353617098
0.5900000000000003,4.242118845031086
0.6000000000000003,4.258245104887987
0.6100000000000003,4.272798569983897
0.6200000000000003,4.217570460101132
0.6300000000000003,4.34907496465807
0.6400000000000003,4.357996955625178
0.6500000000000004,4.3656668904793845
0.6600000000000004,4.102106435705025
0.6700000000000004,4.599682515955456
0.6800000000000004,4.596505847529831
0.6900000000000004,4.592828953375994
0.7000000000000004,4.588675587360861
0.7100000000000004,4.52621214057925
0.7200000000000004,4.487319587552272
0.7300000000000004,4.732580439815297
0.7400000000000004,4.719619424495095
0.7500000000000004,4.706987703117245
0.7600000000000005,4.6007091778927505
0.7700000000000005,4.725226121680661
0.7800000000000005,4.708824343662269
0.7900000000000005,4.693083493502701
0.8000000000000005,4.677937412539024
0.8100000000000005,4.609759466051851
0.8200000000000005,4.665740612998336
0.8300000000000005,4.648539706276281
0.8400000000000005,4.632092112550719
0.8500000000000005,4.6163211325207945
0.8600000000000005,4.47539577850066
0.8700000000000006,4.681616061968824
0.8800000000000006,4.6612029679117395
0.8900000000000006,4.641952838120093
0.9000000000000006,4.601630182303233
0.9100000000000006,4.626270678060818
0.9200000000000006,4.582065623613562
0.9300000000000006,4.6599334263954635
0.9400000000000006,4.641077817624204
0.9500000000000006,4.623357332258684
0.9600000000000006,4.589336142492767
0.9700000000000006,4.653687772169689
0.9800000000000006,4.635629364558696
0.9900000000000007,4.618663058300052
1.0000000000000007,4.602674140745507
1.0100000000000007,4.582009541399494
1.0200000000000007,4.601700890218775
1.0300000000000007,4.585295724194886
1.0400000000000007,4.5697884394641655
1.0500000000000007,4.5484613004993975
1.0600000000000007,4.617751258702728
1.0700000000000007,4.602421137505211
1.0800000000000007,4.58784381397743
1.0900000000000007,4.57389402086043
1.1000000000000008,4.565038219675283
1.1100000000000008,4.624234153218394
1.1200000000000008,4.608474172565072
1.1300000000000008,4.593458353630855
1.1400000000000008,4.579069971521361
1.1500000000000008,4.588071616437337
1.1600000000000008,4.6628402890942
1.1700000000000008,4.646091839801573
1.1800000000000008,4.630193768726361
1.1900000000000008,4.6150347920851145
1.2000000000000008,4.606528971874066
1.2100000000000009,4.5989621775933145
1.2200000000000009,4.583022755413453
1.2300000000000009,4.567822170426521
1.2400000000000009,4.5532608348797465
1.2500000000000009,4.548903561486188
1.260000000000001,4.560095941866158
1.270000000000001,4.544725944191439
1.280000000000001,4.530053413326437
1.290000000000001,4.527915244614495
1.300000000000001,4.541108411506677
1.310000000000001,4.537774979085081
1.320000000000001,4.533212815631132
1.330000000000001,4.527498324701786
1.340000000000001,4.528812419182158
1.350000000000001,4.551275156931322
1.360000000000001,4.564990606495574
1.370000000000001,4.561278931755982
1.380000000000001,4.556116068161171
1.390000000000001,4.549574271027827
1.400000000000001,4.545629458637142
1.410000000000001,4.545441420950409
1.420000000000001,4.539290535556471
1.430000000000001,4.531670779883957
1.440000000000001,4.52445224201341
1.450000000000001,4.533170209799425
1.460000000000001,4.526790275922021
1.470000000000001,4.518780683290025
1.480000000000001,4.509104656479174
1.490000000000001,4.499452658185515
1.500000000000001,4.51407253925656
1.5100000000000011,4.508809290745875
1.5200000000000011,4.501675854531931
1.5300000000000011,4.492624416520979
1.5400000000000011,4.483209553434134
1.5500000000000012,4.493144833716672
1.5600000000000012,4.507973453998451
1.5700000000000012,4.502985570849412
1.5800000000000012,4.4958090960901
1.5900000000000012,4.486256978732656
1.6000000000000012,4.474460697683929
1.6100000000000012,4.4736069537017995
1.6200000000000012,4.465638675864032
1.6300000000000012,4.454440645386767
1.6400000000000012,4.441478092717957
1.6500000000000012,4.454875892216028
1.6600000000000013,4.445241928856561
1.6700000000000013,4.432115612698432
1.6800000000000013,4.415761088371116
1.6900000000000013,4.4321797478275995
1.7000000000000013,4.424882058241071
1.7100000000000013,4.4143998180102715
1.7200000000000013,4.40065784889708
1.7300000000000013,4.387102347972367
1.7400000000000013,4.4243379937316005
1.7500000000000013,4.420340229004601
1.7600000000000013,4.413395888759405
1.7700000000000014,4.402675156233827
1.7800000000000014,4.39349535808406
1.7900000000000014,4.421836949598802
